BASE_YEAR,PLAYER_NO,PLAYER_NM,PLAYER_GRAD_NM,PRACE_TME_CO,PRACE_DE_CO,N1R_NCNT,N1R_VICTRY_RT,N2R_NCNT,YUNDAE_RT,N3R_NCNT,THREE_YUNDAE_RT,N4R_NCNT,N5R_NCNT,N6R_NCNT,N7R_NCNT,N8R_NCNT,N9R_NCNT,DSQLFC_CO,FELOFF_ABANDN_VALUE,DEFECT_ABANDN_VALUE,PN_AFLTION_NM,PRECDNG_N1CK_NCNT,OVRTK_N1CK_NCNT,EXCD_N1CK_NCNT,DEFNS_N1CK_NCNT,WARN_NCNT,ATENT_NCNT,EVL_SCORE,GEAR_MULTIP_VALUE,TOT_RANK_CO
"2016","20120005","류재열","S1","15.5","47","29","62","11","85","2","89","1","0","1","2","0","0","0","1","0","19/1",,,,,,,,,
"2016","20120006","박건비","A1","15.5","46","2","4","5","15","10","37","10","9","5","3","0","0","2","1","0","19/1",,,,,,,,,
"2016","20120007","박민오","A2","21","61","14","23","11","41","14","64","7","10","3","1","0","0","1","0","0","19/1",,,,,,,,,
"2016","20120008","박철성","S3","20","63","5","8","5","16","14","38","17","13","5","4","0","0","0","0","0","19/1",,,,,,,,,
"2016","20120009","설영석","B2","20","59","4","7","10","24","7","36","8","4","11","15","0","0","0","0","0","19/1",,,,,,,,,
"2016","20120010","손준호","A1","19","59","8","14","8","27","10","44","9","9","6","7","2","0","0","0","0","19/1",,,,,,,,,
"2016","20120011","엄정일","S2","20","61","7","11","10","28","5","36","10","6","12","10","1","0","0","0","0","19/1",,,,,,,,,
"2016","20120012","이규민","S2","17.5","57","30","53","10","70","5","79","5","3","1","2","0","0","0","1","0","19/1",,,,,,,,,
"2016","20120013","이상경","A2","21.5","66","19","29","12","47","12","65","4","6","7","6","0","0","0","0","0","19/1",,,,,,,,,
"2016","20120015","이준석","B1","17","49","5","10","8","27","4","35","5","6","6","13","0","0","0","2","0","19/1",,,,,,,,,
"2016","20120016","이진영","B1","21","64","2","3","7","14","10","30","12","10","10","13","0","0","0","0","0","19/1",,,,,,,,,
"2016","20120017","이  효","S3","20","61","24","39","16","66","5","74","4","4","3","5","0","0","0","0","0","19/1",,,,,,,,,
"2016","20120018","정문균","B1","17","53","2","4","4","11","9","28","7","12","9","9","0","0","1","0","0","19/1",,,,,,,,,
"2016","20120019","정재원","A1","19.5","59","16","27","8","41","9","56","7","8","9","2","0","0","0","0","0","19/1",,,,,,,,,
"2016","20120020","천호신","B2","3","11","0","0","2","18","4","55","1","0","0","3","0","0","1","0","0","19/1",,,,,,,,,
"2016","20120021","최근영","A2","21","66","6","9","20","39","26","79","8","3","0","2","0","0","1","0","0","19/1",,,,,,,,,
"2016","20120022","최창훈","A2","21","64","5","8","14","30","18","58","8","12","5","1","0","0","1","0","0","19/1",,,,,,,,,
"2016","20120023","황승호","S1","19","57","10","18","17","47","15","74","4","3","4","2","0","0","1","1","0","19/1",,,,,,,,,
"2016","20130001","김규윤","B2","21","64","4","6","1","8","3","13","8","12","17","18","0","0","0","1","0","20/1",,,,,,,,,
"2016","20130002","김동훈","S2","19.5","60","2","3","12","23","13","45","10","11","8","4","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130003","김범준","A1","20","64","14","22","17","48","17","75","4","4","5","2","0","0","0","1","0","20/1",,,,,,,,,
"2016","20130004","김병선","A1","20.5","63","5","8","19","38","10","54","10","6","7","5","0","0","0","1","0","20/1",,,,,,,,,
"2016","20130005","김  현","A3","21","64","1","2","7","13","9","27","12","14","10","11","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130006","김영진","B1","20","60","11","18","14","42","14","65","5","6","8","2","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130007","김용해","S3","20","62","12","19","8","32","8","45","5","10","10","9","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130008","김지광","A1","18","56","10","18","14","43","10","61","8","4","6","4","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130010","박지영","S2","19","60","14","23","12","43","8","57","7","4","3","12","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130011","변무림","S3","22.5","68","16","24","23","57","11","74","4","3","6","4","0","0","1","0","0","20/1",,,,,,,,,
"2016","20130012","손주영","B1","22","66","17","26","10","41","5","48","5","11","9","8","0","0","1","0","0","20/1",,,,,,,,,
"2016","20130013","양기원","A2","21.5","66","9","14","17","39","11","56","13","4","6","6","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130014","양승규","A3","20","61","8","13","8","26","6","36","9","7","9","14","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130015","엄지용","B1","23","70","11","16","25","51","10","66","8","6","6","4","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130016","유선우","S2","19","57","2","4","11","23","13","46","11","9","11","0","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130017","유지훈","A1","22.5","71","13","18","8","30","14","49","10","12","7","7","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130018","윤민우","S1","17","52","11","21","15","50","8","65","5","3","3","6","0","0","1","0","0","20/1",,,,,,,,,
"2016","20130019","이강토","S1","19","58","12","21","10","38","10","55","5","7","4","10","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130020","이승철","A1","19","58","13","22","1","24","4","31","12","12","8","8","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130021","이으뜸","S1","18","56","14","25","21","63","8","77","6","4","2","1","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130022","이태호","S1","19","57","13","23","12","44","17","74","5","4","1","5","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130023","전영조","A3","17","51","9","18","5","27","4","35","6","13","6","7","0","0","0","1","0","20/1",,,,,,,,,
"2016","20130024","정동호","B1","18","56","0","0","0","0","7","13","10","16","13","9","0","0","0","1","0","20/1",,,,,,,,,
"2016","20130025","정종진","SS","22","67","59","88","1","90","3","94","1","1","0","0","0","0","1","1","0","20/1",,,,,,,,,
"2016","20130026","조성윤","A3","20","62","0","0","8","13","10","29","13","15","14","2","0","0","0","0","0","20/1",,,,,,,,,
"2016","20130027","주석진","A1","18","52","6","12","8","27","4","35","9","5","12","7","0","0","1","0","0","20/1",,,,,,,,,
"2016","20130028","주현욱","A1","15","46","7","15","4","24","4","33","8","4","9","9","0","0","0","1","0","20/1",,,,,,,,,
"2016","20130029","최동현","A2","16","48","10","21","8","38","7","52","8","5","3","5","0","0","1","2","0","20/1",,,,,,,,,
"2016","20130030","최종근","A1","19","59","9","15","7","27","12","47","9","8","9","5","0","0","0","0","0","20/1",,,,,,,,,
"2016","20150001","강진원","A1","15.5","48","8","17","8","33","7","48","6","3","9","6","0","0","1","1","0","21/1",,,,,,,,,
"2016","20150002","배정현","S3","19","56","17","30","9","46","8","61","6","5","8","2","0","0","0","1","0","21/2",,,,,,,,,
"2016","20150003","이광민","B1","18","52","1","2","2","6","4","13","8","16","11","9","0","0","1","1","0","21/1",,,,,,,,,
"2016","20150004","정하늘","S1","19","58","13","22","11","41","13","64","4","8","6","3","0","0","0","0","0","21/2",,,,,,,,,
"2016","20150005","강형묵","B3","3.5","11","0","0","0","0","0","0","0","0","0","11","0","0","0","0","0","21/1",,,,,,,,,
"2016","20150006","성낙송","SS","20","60","27","45","15","70","4","77","5","4","3","1","0","0","0","1","0","21/1",,,,,,,,,
"2016","20150007","이찬우","A3","21","64","2","3","7","14","10","30","14","14","13","4","0","0","0","0","0","21/2",,,,,,,,,
"2016","20150008","주병환","B1","18.5","57","12","21","7","33","7","46","10","6","8","4","0","0","1","2","0","21/2",,,,,,,,,
"2016","20150009","공태욱","A2","20","62","11","18","9","32","9","47","5","15","6","7","0","0","0","0","0","21/2",,,,,,,,,
"2016","20150010","성정환","A2","18","54","10","19","6","30","6","41","14","4","6","8","0","0","0","0","0","21/2",,,,,,,,,
"2016","20150011","임진섭","S2","18","54","7","13","5","22","10","41","5","9","9","9","0","0","0","0","0","21/1",,,,,,,,,
"2016","20150012","황인혁","S1","19.5","60","17","28","25","70","5","78","7","2","1","3","0","0","0","0","0","21/2",,,,,,,,,
"2016","20150013","권혁진","S2","18","57","21","37","14","61","4","68","6","5","2","4","0","0","1","1","0","21/1",,,,,,,,,
"2016","20150014","류근철","A2","20","63","9","14","8","27","4","33","12","6","13","11","0","0","0","0","0","21/2",,,,,,,,,
"2016","20150015","정정교","S2","19","57","7","12","12","33","8","47","10","9","5","5","0","0","0","0","1","21/1",,,,,,,,,
"2016","20150016","황정연","A2","20","60","8","13","11","32","22","68","6","4","4","3","0","0","1","1","0","21/1",,,,,,,,,
"2016","20160002","김민준","B1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/1",,,,,,,,,
"2016","20160003","김용태","B2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/1",,,,,,,,,
"2016","20160004","김제영","B2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/1",,,,,,,,,
"2016","20160005","김태한","B1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/2",,,,,,,,,
"2016","20160006","김학철","B2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/1",,,,,,,,,
"2016","20160007","김희준","A1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/1",,,,,,,,,
"2016","20160008","박진철","B1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/2",,,,,,,,,
"2016","20160009","양승원","B2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/2",,,,,,,,,
"2016","20160010","윤현구","B1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/2",,,,,,,,,
"2016","20160011","이기주","B2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/1",,,,,,,,,
"2016","20160012","이성민","B3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/2",,,,,,,,,
"2016","20160013","정해민","A2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/1",,,,,,,,,
"2016","20160014","조영환","A3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/2",,,,,,,,,
"2016","20160015","최래선","A2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/1",,,,,,,,,
"2016","20160016","황준하","B2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22/1",,,,,,,,,
"2016","20050028","문재희","B2","18","52","5","10","12","33","6","44","11","7","7","1","0","0","1","2","0","12/28",,,,,,,,,
"2016","20050029","박광제","A3","20.5","62","16","26","5","34","6","44","12","7","8","7","0","0","1","0","0","12/29",,,,,,,,,
"2016","20050032","박종승","B3","20","60","2","3","8","17","3","22","10","11","9","17","0","0","0","0","0","12/32",,,,,,,,,
"2016","20050034","박현오","B3","15","43","1","2","2","7","7","23","7","8","12","6","0","0","0","0","0","12/34",,,,,,,,,
"2016","20050035","배민구","S1","20.5","64","8","13","18","41","14","63","6","10","6","2","0","0","0","0","0","12/35",,,,,,,,,
"2016","20050036","백동호","A2","22","67","15","22","18","49","10","64","8","3","7","5","0","0","1","0","0","12/36",,,,,,,,,
"2016","20050040","우종길","B2","20","60","4","7","7","18","13","40","16","5","10","2","0","0","1","2","0","12/40",,,,,,,,,
"2016","20050041","이기호","A1","19","56","2","4","5","13","12","34","14","10","8","4","0","0","1","0","0","12/41",,,,,,,,,
"2016","20050042","이길섭","A3","21","63","16","25","4","32","11","49","8","12","8","4","0","0","0","0","0","12/42",,,,,,,,,
"2016","20050043","이수원","S3","4.5","14","6","43","4","71","1","79","2","0","0","1","0","0","0","0","0","12/43",,,,,,,,,
"2016","20050044","이인섭","B3","20","60","5","8","10","25","6","35","9","15","7","8","0","0","0","0","0","12/44",,,,,,,,,
"2016","20050045","이일수","A3","20","60","25","42","6","52","5","60","3","3","6","12","0","0","0","0","0","12/45",,,,,,,,,
"2016","20050046","이재봉","B3","19","59","6","10","6","20","15","46","8","9","10","5","0","0","0","0","0","12/46",,,,,,,,,
"2016","20050047","이진국","S3","14.5","44","10","23","7","39","3","45","5","4","8","6","0","0","0","1","0","12/47",,,,,,,,,
"2016","20050048","이창운","B2","20","58","1","2","3","7","12","28","15","12","5","10","0","0","0","0","0","12/48",,,,,,,,,
"2016","20050049","이홍주","S1","20","62","11","18","14","40","11","58","6","10","2","7","0","0","1","0","0","12/49",,,,,,,,,
"2016","20050050","이효석","A1","20.5","63","17","27","17","54","8","67","9","5","0","7","0","0","0","0","0","12/50",,,,,,,,,
"2016","20050051","임지춘","A3","22.5","68","12","18","22","50","9","63","7","8","5","5","0","0","0","0","0","12/51",,,,,,,,,
"2016","20050052","장동민","B2","21","64","3","5","4","11","13","31","12","10","9","13","0","0","0","0","0","12/52",,,,,,,,,
"2016","20050055","정성훈","B2","19","57","1","2","12","23","12","44","9","7","12","4","0","0","0","0","0","12/55",,,,,,,,,
"2016","20050056","정진욱","A1","20.5","63","10","16","9","30","8","43","7","5","8","16","0","0","0","0","0","12/56",,,,,,,,,
"2016","20050060","차봉수","A1","18","54","5","9","8","24","7","37","9","7","7","10","0","0","0","1","0","12/60",,,,,,,,,
"2016","20050061","채평주","B3","21","66","3","5","3","9","13","29","10","12","13","11","0","0","0","1","0","12/61",,,,,,,,,
"2016","20050062","최성국","S2","21.5","63","30","48","10","63","6","73","4","5","4","2","0","0","2","1","0","12/62",,,,,,,,,
"2016","20050063","최영준","B3","19","58","1","2","3","7","10","24","7","12","16","9","0","0","0","0","0","12/63",,,,,,,,,
"2016","20050064","최원재","A2","20","60","7","12","3","17","8","30","11","8","10","13","0","0","0","0","0","12/64",,,,,,,,,
"2016","20050065","최지윤","A2","19","57","5","9","5","18","11","37","14","10","8","4","0","0","0","0","0","12/65",,,,,,,,,
"2016","20050066","최해용","S2","19","60","2","3","12","23","10","40","11","12","6","7","0","0","0","0","0","12/66",,,,,,,,,
"2016","20050067","하성식","B3","17.5","55","2","4","5","13","6","24","8","8","16","10","0","0","0","0","0","12/67",,,,,,,,,
"2016","20050068","한상진","B1","20","62","8","13","6","23","8","35","9","9","10","12","0","0","0","0","0","12/68",,,,,,,,,
"2016","20060001","강성민","B3","5","15","2","13","1","20","3","40","2","4","2","1","0","0","0","0","0","13/3",,,,,,,,,
"2016","20060002","곽충원","B1","19","57","0","0","3","5","8","19","8","14","11","13","0","0","0","0","0","13/3",,,,,,,,,
"2016","20060003","김동관","A1","15","45","3","7","7","22","9","42","5","6","5","9","1","0","0","0","0","13/3",,,,,,,,,
"2016","20060004","김상근","A2","21","67","8","12","16","36","14","57","11","5","8","5","0","0","0","0","0","13/3",,,,,,,,,
"2016","20060005","김상인","A3","19","59","10","17","5","25","4","32","9","9","12","9","0","0","1","0","0","13/2",,,,,,,,,
"2016","20060006","김원진","S3","21.5","64","14","22","10","38","4","44","9","7","12","7","0","0","1","1","0","13/1",,,,,,,,,
"2016","20060007","김원호","A1","23","72","14","19","18","44","16","67","7","10","4","3","0","0","0","0","0","13/2",,,,,,,,,
"2016","20060009","김정훈","B2","20","61","4","7","7","18","13","39","11","7","4","15","0","0","0","0","0","13/2",,,,,,,,,
"2016","20060010","김주상","S1","21","59","31","53","10","69","6","80","5","2","2","1","0","0","1","1","0","13/1",,,,,,,,,
"2016","20060011","노태경","A1","22.5","69","26","38","8","49","5","57","4","2","8","16","0","0","0","0","0","13/1",,,,,,,,,
"2016","20060012","노택훤","A3","17.5","55","8","15","5","24","7","36","9","6","13","7","0","0","0","0","0","13/2",,,,,,,,,
"2016","20060013","문희덕","A1","20","58","14","24","9","40","6","50","9","11","6","3","0","0","0","0","0","13/1",,,,,,,,,
"2016","20060014","박병하","SS","17","49","26","53","12","78","2","82","1","1","3","0","0","0","2","2","0","13/1",,,,,,,,,
"2016","20060015","박성근","A1","17","51","5","10","5","20","4","27","5","8","12","12","0","0","0","0","0","13/2",,,,,,,,,
"2016","20060016","박성호","A1","18","56","9","16","6","27","11","46","10","12","6","2","0","0","0","0","0","13/1",,,,,,,,,
"2016","20060017","박유찬","B1","21","62","7","11","3","16","8","29","8","12","10","13","0","0","0","1","0","13/2",,,,,,,,,
"2016","20060018","박종열","B3","19","57","0","0","5","9","12","30","13","8","9","10","0","0","0","0","0","13/3",,,,,,,,,
"2016","20060019","박효진","B1","21","62","7","11","12","31","8","44","2","12","7","13","0","0","1","0","0","13/3",,,,,,,,,
"2016","20060021","손진철","A2","19","57","3","5","19","39","10","56","7","10","2","4","0","0","1","2","0","13/2",,,,,,,,,
"2016","20060022","송경방","S3","20","60","8","13","3","18","16","45","6","9","11","6","1","0","0","0","0","13/1",,,,,,,,,
"2016","20060023","오대환","B2","22","66","8","12","15","35","13","55","5","8","10","7","0","0","0","0","0","13/2",,,,,,,,,
"2016","20060024","윤필준","A3","19","59","4","7","10","24","5","32","9","14","10","7","0","0","0","0","0","13/2",,,,,,,,,
"2016","20060025","이규백","A1","20.5","64","9","14","13","34","6","44","6","9","12","9","0","0","0","0","0","13/3",,,,,,,,,
"2016","20060026","이동근","A1","22.5","69","20","29","12","46","13","65","7","10","4","3","0","0","0","0","0","13/1",,,,,,,,,
"2016","20060027","이용희","S3","21","64","15","23","10","39","7","50","6","6","7","10","0","0","1","2","0","13/1",,,,,,,,,
"2016","20060028","이우정","B1","21","63","7","11","20","43","13","63","11","6","4","2","0","0","0","0","0","13/3",,,,,,,,,
"2016","20060029","이승현","A2","20.5","63","20","32","5","40","10","56","7","6","7","7","0","0","1","0","0","13/2",,,,,,,,,
"2016","20060030","임규태","A2","19","58","16","28","6","38","4","45","8","10","6","8","0","0","0","0","0","13/2",,,,,,,,,
"2016","20060031","임영완","A3","18","54","8","15","13","39","10","57","3","3","8","8","0","0","1","0","0","13/3",,,,,,,,,
"2016","20060032","전장윤","A3","18","54","8","15","6","26","9","43","12","11","3","5","0","0","0","0","0","13/3",,,,,,,,,
"2016","20060033","조봉희","A3","17","51","12","24","14","51","7","65","4","7","4","3","0","0","0","0","0","13/3",,,,,,,,,
"2016","20060034","최순영","S3","18.5","57","16","28","10","46","7","58","4","7","10","3","0","0","0","0","0","13/1",,,,,,,,,
